name,source,source_url,source_price_eur,recommended_sale_eur,margin,demand,competition,viability,category,notes
"Lenovo LP75 Sports Wireless Earphones with Mics,Button Control, LED Power Display,Hifi Stereo Sound Bluetooth 5.3 TWS Headphones $13.14$29.01 -54%4.710,000+ sold$2 off on $15New shoppers save $15.87Se",aliexpress,https://www.aliexpress.us/item/3256806550944012.html,75.0,150.0,0.5,5,low,marginal,electronics,Target Bilbao/Spain; Competitors sampled: 0
"Silicone Head Scalp Massage Comb Hair Washing Brush Soft Scalp Massager for Hair Growth Shampoo Brush Shower Comb Hair Care $1.32$3.87 -65%4.910,000+ sold$2 off on $15New shoppers save $2.55See previe",aliexpress,https://www.aliexpress.us/item/3256807159105174.html,1.32,2.64,0.5,5,low,marginal,beauty_health,Target Bilbao/Spain; Competitors sampled: 0
